id,region,usuario,antiguedad,genero
29594,RegionC,Pesado,24.87197341,Hombre
29595,RegionC,Ligero,56.94133926,Hombre
29596,RegionA,Pesado,42.74078503,Mujer
29597,RegionC,Ligero,47.53374384,Hombre
29598,RegionB,Ligero,32.74437868,Hombre
29599,RegionA,Pesado,17.97860208,Hombre
29600,RegionB,Pesado,56.20375937,Hombre
29601,RegionA,Pesado,42.92072214,Mujer
29602,RegionC,Pesado,45.39963158,Hombre
29603,RegionA,Ligero,16.85750985,Hombre
29604,RegionB,Pesado,54.55160062,Hombre
29605,RegionB,Pesado,25.88869425,Mujer
29606,RegionB,Pesado,48.28534641,Hombre
29607,RegionA,Ligero,49.73056659,Hombre
29608,RegionB,Ligero,61.00990056,Mujer
29609,RegionA,Ligero,49.22998706,Hombre
29610,RegionC,Ligero,20.65572251,Hombre
29611,RegionB,Ligero,56.48814691,Hombre
29612,RegionC,Pesado,43.02461086,Mujer
29613,RegionB,Ligero,23.92874672,Mujer
29614,RegionC,Pesado,28.3591035,Hombre
29615,RegionB,Pesado,36.0706725,Hombre
29616,RegionC,Ligero,50.134547,Mujer
29617,RegionA,Ligero,15.41764559,Hombre
29618,RegionC,Ligero,43.28786221,Hombre
29619,RegionB,Pesado,18.34559959,Hombre
29620,RegionC,Ligero,20.23181063,Mujer
29621,RegionC,Ligero,47.75877722,Mujer
29622,RegionB,Ligero,42.56668444,Mujer
29623,RegionC,Pesado,49.84036668,Mujer
29624,RegionB,Ligero,53.43448585,Mujer
29625,RegionB,Ligero,41.54502284,Hombre
29626,RegionB,Ligero,33.54926464,Hombre
29627,RegionA,Pesado,57.88756138,Hombre
29628,RegionA,Ligero,42.55449202,Mujer
29629,RegionC,Ligero,37.1690423,Mujer
29630,RegionA,Pesado,34.5615921,Hombre
29631,RegionA,Pesado,57.16189077,Hombre
29632,RegionC,Ligero,42.26611035,Mujer
29633,RegionA,Ligero,25.60898416,Hombre
29634,RegionB,Pesado,46.78999388,Mujer
29635,RegionB,Ligero,28.42445097,Mujer
29636,RegionA,Pesado,54.46266942,Hombre
29637,RegionB,Ligero,34.24796064,Mujer
29638,RegionA,Ligero,28.7750459,Hombre
29639,RegionC,Ligero,22.53629765,Mujer
29640,RegionA,Ligero,41.79902609,Hombre
29641,RegionB,Pesado,55.8933794,Mujer
29642,RegionB,Ligero,45.74424003,Mujer
29643,RegionB,Ligero,42.15462459,Hombre
29644,RegionA,Ligero,25.42599835,Hombre
29645,RegionC,Ligero,31.85357515,Mujer
29646,RegionC,Ligero,45.17084721,Hombre
29647,RegionB,Ligero,21.83936683,Hombre
29648,RegionA,Pesado,38.50736938,Hombre
29649,RegionB,Ligero,36.04942193,Hombre
29650,RegionA,Ligero,51.07794528,Mujer
29651,RegionA,Ligero,54.27689133,Hombre
29652,RegionC,Pesado,56.46947427,Hombre
29653,RegionC,Pesado,38.91094168,Hombre
29654,RegionB,Ligero,26.62078705,Mujer
29655,RegionC,Ligero,14.82437141,Hombre
29656,RegionA,Ligero,45.79055445,Hombre
29657,RegionB,Pesado,50.76793645,Mujer
29658,RegionA,Pesado,30.10559284,Mujer
29659,RegionC,Ligero,36.70458939,Mujer
29660,RegionB,Ligero,37.33921917,Mujer
29661,RegionA,Ligero,27.32543404,Mujer
29662,RegionC,Pesado,23.64410844,Hombre
29663,RegionB,Ligero,31.06355911,Hombre
29664,RegionC,Ligero,41.36981967,Mujer
29665,RegionB,Ligero,27.36899178,Mujer
29666,RegionC,Ligero,25.62374305,Mujer
29667,RegionB,Pesado,49.3325289,Hombre
29668,RegionA,Pesado,51.82628071,Hombre
29669,RegionA,Ligero,60.05997619,Mujer
29670,RegionA,Ligero,35.58001443,Mujer
29671,RegionB,Pesado,27.81914583,Mujer
29672,RegionC,Pesado,55.0494687,Hombre
29673,RegionA,Ligero,50.05530464,Mujer
29674,RegionC,Ligero,54.41949546,Hombre
29675,RegionA,Ligero,32.23502058,Mujer
29676,RegionC,Ligero,55.84850239,Hombre
29677,RegionB,Pesado,41.35284227,Mujer
29678,RegionB,Ligero,22.79815466,Hombre
29679,RegionA,Ligero,13.74079773,Mujer
29680,RegionC,Ligero,42.13274221,Hombre
29681,RegionA,Pesado,34.60111447,Mujer
29682,RegionC,Ligero,18.63029399,Mujer
29683,RegionB,Ligero,20.78331331,Hombre
29684,RegionA,Ligero,36.04666947,Mujer
29685,RegionB,Ligero,64.26946343,Hombre
29686,RegionA,Pesado,40.15613272,Hombre
29687,RegionB,Pesado,19.70746172,Mujer
29688,RegionA,Pesado,38.80730348,Mujer
29689,RegionB,Ligero,38.45746079,Mujer
29690,RegionA,Ligero,30.18537177,Mujer
29691,RegionC,Pesado,41.51793717,Mujer
29692,RegionC,Ligero,46.09158401,Mujer
29693,RegionB,Ligero,53.38065177,Mujer
29694,RegionB,Pesado,23.85266705,Hombre
29695,RegionA,Ligero,20.09693786,Mujer
29696,RegionB,Ligero,26.91813345,Hombre
29697,RegionA,Ligero,53.34255645,Hombre
29698,RegionC,Ligero,67.73624566,Mujer
29699,RegionB,Ligero,36.95517891,Mujer
29700,RegionC,Ligero,57.80327433,Hombre
29701,RegionA,Ligero,18.51461448,Mujer
29702,RegionA,Pesado,38.86451735,Hombre
29703,RegionA,Pesado,22.22413398,Mujer
29704,RegionB,Ligero,44.30985724,Mujer
29705,RegionB,Ligero,53.95096816,Hombre
29706,RegionB,Ligero,28.95407106,Hombre
29707,RegionB,Pesado,45.06524489,Hombre
29708,RegionC,Ligero,39.44236532,Hombre
29709,RegionC,Ligero,32.64826984,Mujer
29710,RegionA,Ligero,41.84390754,Mujer
29711,RegionA,Pesado,22.84431935,Hombre
29712,RegionC,Ligero,23.18403794,Hombre
29713,RegionA,Ligero,41.21475828,Mujer
29714,RegionC,Ligero,21.3766187,Hombre
29715,RegionA,Ligero,29.62979388,Hombre
29716,RegionA,Pesado,48.68446043,Mujer
29717,RegionB,Ligero,37.28250763,Mujer
29718,RegionB,Ligero,38.71286564,Mujer
29719,RegionA,Ligero,34.30691548,Mujer
29720,RegionB,Pesado,41.32725939,Mujer
29721,RegionA,Ligero,57.99992614,Mujer
29722,RegionC,Ligero,18.09968708,Mujer
29723,RegionA,Ligero,29.90048307,Mujer
29724,RegionB,Pesado,33.06955512,Hombre
29725,RegionB,Ligero,49.95278735,Hombre
29726,RegionB,Ligero,26.30857518,Mujer
29727,RegionC,Ligero,24.44899114,Hombre
29728,RegionC,Pesado,30.96031993,Hombre
29729,RegionB,Ligero,36.32385964,Mujer
29730,RegionA,Ligero,28.68185694,Mujer
29731,RegionB,Ligero,40.09294535,Hombre
29732,RegionA,Ligero,33.65563444,Hombre
29733,RegionB,Ligero,44.84408435,Hombre
29734,RegionB,Ligero,12.39762703,Mujer
29735,RegionB,Ligero,24.04735796,Mujer
29736,RegionB,Pesado,36.9762578,Hombre
29737,RegionC,Ligero,62.83939215,Hombre
29738,RegionA,Pesado,24.980531,Hombre
29739,RegionC,Ligero,43.85098221,Hombre
29740,RegionB,Ligero,38.0288194,Hombre
29741,RegionA,Ligero,29.25353238,Hombre
29742,RegionC,Ligero,38.92681473,Mujer
29743,RegionC,Ligero,52.27098359,Mujer
29744,RegionA,Ligero,55.022601,Hombre
29745,RegionC,Pesado,43.9247303,Mujer
29746,RegionB,Ligero,35.29600867,Mujer
29747,RegionA,Ligero,14.93629746,Mujer
29748,RegionA,Ligero,38.62245965,Hombre
29749,RegionC,Pesado,33.58694314,Hombre
29750,RegionB,Ligero,61.07589406,Mujer
29751,RegionA,Ligero,22.83369799,Hombre
29752,RegionC,Ligero,45.5477302,Mujer
29753,RegionC,Ligero,34.1303176,Hombre
29754,RegionA,Ligero,40.22453336,Mujer
29755,RegionA,Pesado,41.29591258,Hombre
29756,RegionA,Ligero,37.78456445,Mujer
29757,RegionC,Ligero,23.10421261,Mujer
29758,RegionB,Pesado,36.62461738,Mujer
29759,RegionC,Pesado,22.95295444,Mujer
29760,RegionC,Ligero,35.88078047,Mujer
29761,RegionA,Ligero,24.88712129,Hombre
29762,RegionC,Ligero,54.88459147,Mujer
29763,RegionC,Pesado,51.73105975,Mujer
29764,RegionA,Pesado,47.39762685,Hombre
29765,RegionA,Ligero,30.12888325,Mujer
29766,RegionB,Ligero,35.46292168,Mujer
29767,RegionA,Pesado,33.03828977,Mujer
29768,RegionA,Ligero,26.7646027,Mujer
29769,RegionA,Ligero,54.1932311,Hombre
29770,RegionA,Ligero,38.76394064,Hombre
29771,RegionB,Pesado,38.77599219,Mujer
29772,RegionC,Ligero,50.04377627,Mujer
29773,RegionC,Ligero,52.69172779,Hombre
29774,RegionC,Ligero,55.68144066,Mujer
29775,RegionA,Ligero,52.16768904,Hombre
29776,RegionA,Pesado,37.89574592,Mujer
29777,RegionA,Ligero,34.10467348,Hombre
29778,RegionB,Ligero,24.12354794,Hombre
29779,RegionC,Ligero,29.62427601,Mujer
29780,RegionA,Ligero,66.04083194,Hombre
29781,RegionC,Pesado,28.30950817,Hombre
29782,RegionB,Pesado,51.93262773,Mujer
29783,RegionC,Pesado,18.31660875,Hombre
29784,RegionC,Ligero,26.26903862,Hombre
29785,RegionB,Ligero,27.53986442,Hombre
29786,RegionA,Ligero,20.27428864,Mujer
29787,RegionC,Ligero,31.74690258,Mujer
29788,RegionC,Pesado,56.20835559,Hombre
29789,RegionC,Pesado,29.36087442,Hombre
29790,RegionC,Ligero,26.17603055,Hombre
29791,RegionB,Ligero,49.20063682,Mujer
29792,RegionC,Pesado,44.06680937,Mujer
29793,RegionB,Ligero,44.87951682,Hombre
29794,RegionB,Ligero,48.53247249,Hombre
29795,RegionA,Ligero,49.35980573,Mujer
29796,RegionA,Ligero,20.53255172,Hombre
29797,RegionB,Ligero,52.39651332,Hombre
29798,RegionB,Ligero,46.13535729,Hombre
29799,RegionB,Pesado,55.81532738,Mujer
29800,RegionA,Pesado,43.106782,Mujer
29801,RegionC,Ligero,29.01779376,Hombre
29802,RegionC,Pesado,14.05381652,Hombre
29803,RegionA,Ligero,56.79927854,Mujer
29804,RegionB,Ligero,37.74473937,Hombre
29805,RegionB,Ligero,52.06984729,Hombre
29806,RegionC,Pesado,36.59586152,Hombre
29807,RegionB,Pesado,31.14675624,Hombre
29808,RegionA,Ligero,23.61513515,Hombre
29809,RegionC,Pesado,21.28941783,Mujer
29810,RegionA,Ligero,22.62815548,Hombre
29811,RegionA,Ligero,48.9873304,Hombre
29812,RegionA,Ligero,25.38547123,Hombre
29813,RegionA,Ligero,29.47882125,Hombre
29814,RegionB,Ligero,63.87058513,Mujer
29815,RegionC,Ligero,18.84544761,Mujer
29816,RegionB,Ligero,32.21138295,Mujer
29817,RegionB,Ligero,44.71356079,Hombre
29818,RegionB,Ligero,47.83254518,Mujer
29819,RegionB,Ligero,53.6651012,Hombre
29820,RegionA,Ligero,37.72107904,Mujer
29821,RegionB,Ligero,23.92154956,Mujer
29822,RegionA,Ligero,39.62394636,Hombre
29823,RegionB,Ligero,22.93176382,Mujer
29824,RegionB,Pesado,46.53241185,Mujer
29825,RegionB,Ligero,26.61483068,Hombre
29826,RegionA,Ligero,26.26043761,Hombre
29827,RegionA,Pesado,55.10040541,Mujer
29828,RegionA,Ligero,33.81727496,Mujer
29829,RegionC,Ligero,58.64476331,Hombre
29830,RegionB,Ligero,48.35092584,Mujer
29831,RegionB,Pesado,65.47998756,Hombre
29832,RegionB,Ligero,51.65582085,Hombre
29833,RegionB,Ligero,42.84474168,Hombre
29834,RegionB,Ligero,36.99908057,Hombre
29835,RegionC,Ligero,19.13653834,Hombre
29836,RegionA,Pesado,30.88508981,Mujer
29837,RegionC,Ligero,23.47671667,Mujer
29838,RegionB,Pesado,34.65544317,Hombre
29839,RegionA,Ligero,29.85209632,Hombre
29840,RegionA,Ligero,22.18947466,Hombre
29841,RegionA,Ligero,36.20141114,Mujer
29842,RegionA,Pesado,41.41645926,Hombre
29843,RegionA,Ligero,30.04506062,Mujer
29844,RegionB,Ligero,18.54104456,Hombre
29845,RegionA,Ligero,55.52229069,Hombre
29846,RegionB,Ligero,33.60933672,Mujer
29847,RegionC,Pesado,51.95797903,Hombre
29848,RegionB,Ligero,30.8257773,Hombre
29849,RegionB,Ligero,32.00162534,Mujer
29850,RegionB,Pesado,42.15514856,Mujer
29851,RegionC,Ligero,44.77317179,Mujer
29852,RegionB,Pesado,31.59677524,Hombre
29853,RegionB,Ligero,36.08554746,Mujer
29854,RegionB,Ligero,24.7413424,Mujer
29855,RegionC,Ligero,16.34345929,Mujer
29856,RegionA,Pesado,47.62904802,Mujer
29857,RegionB,Ligero,36.68304653,Mujer
29858,RegionB,Ligero,61.8362989,Hombre
29859,RegionC,Pesado,29.14677173,Mujer
29860,RegionA,Ligero,54.25109008,Hombre
29861,RegionC,Ligero,34.42656006,Mujer
29862,RegionA,Ligero,38.50479979,Mujer
29863,RegionA,Ligero,43.47577518,Hombre
29864,RegionB,Pesado,27.68734431,Mujer
29865,RegionB,Pesado,35.88959484,Hombre
29866,RegionA,Ligero,35.46404446,Mujer
29867,RegionA,Ligero,59.69507876,Mujer
29868,RegionB,Pesado,23.12293842,Mujer
29869,RegionB,Ligero,34.28828172,Hombre
29870,RegionC,Ligero,19.6290326,Mujer
29871,RegionC,Pesado,58.55799114,Mujer
29872,RegionA,Ligero,30.20406146,Mujer
29873,RegionC,Ligero,54.04480449,Mujer
29874,RegionB,Ligero,62.94199269,Hombre
29875,RegionB,Pesado,54.552108,Mujer
29876,RegionC,Ligero,47.60513008,Mujer
29877,RegionA,Ligero,39.95350213,Hombre
29878,RegionB,Pesado,39.82521454,Hombre
29879,RegionB,Pesado,31.27176538,Mujer
29880,RegionA,Pesado,50.9687863,Mujer
29881,RegionA,Ligero,8.907449439,Hombre
29882,RegionA,Ligero,33.57204466,Mujer
29883,RegionC,Ligero,52.30390139,Mujer
29884,RegionB,Ligero,35.9006495,Mujer
29885,RegionC,Pesado,33.58052537,Mujer
29886,RegionC,Ligero,65.61759758,Mujer
29887,RegionC,Pesado,65.149983,Hombre
29888,RegionA,Pesado,54.21481221,Mujer
29889,RegionB,Pesado,36.71736545,Hombre
29890,RegionC,Ligero,41.11495091,Mujer
29891,RegionA,Ligero,58.25268455,Mujer
29892,RegionB,Pesado,46.72319693,Hombre
29893,RegionB,Pesado,26.98391304,Hombre
29894,RegionB,Pesado,48.48115493,Mujer
29895,RegionB,Ligero,41.06380215,Mujer
29896,RegionA,Pesado,58.04024343,Hombre
29897,RegionA,Pesado,32.37775894,Mujer
29898,RegionB,Ligero,27.11949704,Mujer
29899,RegionA,Ligero,31.38991432,Mujer
29900,RegionB,Ligero,50.21255373,Mujer
29901,RegionC,Ligero,54.36395525,Hombre
29902,RegionB,Ligero,51.68874781,Hombre
29903,RegionB,Ligero,65.19976342,Hombre
29904,RegionB,Pesado,24.63856807,Hombre
29905,RegionA,Ligero,38.72584987,Hombre
29906,RegionB,Pesado,16.73698811,Hombre
29907,RegionA,Pesado,24.47121673,Mujer
29908,RegionA,Ligero,28.56431144,Mujer
29909,RegionB,Pesado,15.66472644,Mujer
29910,RegionB,Ligero,26.30404833,Mujer
29911,RegionA,Pesado,55.90187268,Hombre
29912,RegionC,Ligero,22.92821486,Mujer
29913,RegionA,Ligero,45.39224086,Mujer
29914,RegionC,Pesado,48.42472459,Mujer
29915,RegionC,Ligero,44.97307155,Mujer
29916,RegionA,Ligero,33.68233365,Hombre
29917,RegionC,Ligero,47.94000749,Mujer
29918,RegionB,Ligero,28.1911448,Hombre
29919,RegionC,Ligero,55.11135194,Hombre
29920,RegionA,Ligero,27.05955809,Hombre
29921,RegionA,Ligero,20.7050135,Mujer
29922,RegionC,Ligero,46.18636115,Hombre
29923,RegionC,Ligero,31.52516657,Mujer
29924,RegionA,Ligero,47.38594086,Hombre
29925,RegionA,Pesado,56.92615495,Mujer
29926,RegionA,Ligero,56.61416155,Hombre
29927,RegionA,Pesado,45.25491557,Hombre
29928,RegionB,Pesado,30.74514819,Hombre
29929,RegionC,Ligero,53.32525476,Mujer
29930,RegionC,Ligero,60.7175146,Mujer
29931,RegionB,Pesado,22.47076296,Mujer
29932,RegionC,Ligero,23.48852527,Mujer
29933,RegionC,Ligero,28.51808966,Hombre
29934,RegionB,Ligero,28.38783038,Mujer
29935,RegionB,Ligero,57.68250393,Hombre
29936,RegionB,Pesado,52.03262315,Hombre
29937,RegionA,Pesado,36.23130309,Hombre
29938,RegionB,Ligero,46.16857313,Mujer
29939,RegionB,Ligero,42.27746385,Mujer
29940,RegionC,Pesado,53.58460891,Hombre
29941,RegionA,Ligero,37.38754925,Hombre
29942,RegionB,Ligero,23.94093239,Mujer
29943,RegionB,Pesado,50.64700625,Hombre
29944,RegionC,Ligero,36.34582338,Hombre
29945,RegionB,Ligero,56.93341249,Hombre
29946,RegionB,Pesado,52.14821219,Mujer
29947,RegionA,Ligero,56.54787441,Mujer
29948,RegionA,Ligero,27.24569475,Mujer
29949,RegionB,Pesado,21.52320484,Mujer
29950,RegionC,Pesado,28.32895119,Hombre
29951,RegionA,Ligero,29.71579822,Hombre
29952,RegionB,Ligero,48.78605754,Mujer
29953,RegionA,Pesado,57.31762201,Hombre
29954,RegionB,Ligero,36.59263109,Hombre
29955,RegionC,Ligero,53.65649934,Mujer
29956,RegionA,Ligero,35.52476083,Mujer
29957,RegionC,Ligero,25.72601971,Mujer
29958,RegionA,Ligero,56.43426846,Mujer
29959,RegionC,Pesado,29.64753108,Hombre
29960,RegionB,Ligero,25.83305052,Mujer
29961,RegionA,Pesado,27.88692084,Mujer
29962,RegionA,Ligero,42.65483216,Mujer
29963,RegionC,Ligero,21.27555196,Mujer
29964,RegionB,Ligero,43.62295251,Mujer
29965,RegionC,Pesado,52.88221071,Hombre
29966,RegionC,Ligero,20.99104582,Hombre
29967,RegionC,Pesado,43.88236733,Mujer
29968,RegionC,Pesado,33.9943311,Hombre
29969,RegionB,Ligero,56.46910505,Hombre
29970,RegionA,Pesado,55.82674147,Hombre
29971,RegionA,Ligero,35.70615295,Mujer
29972,RegionA,Pesado,32.90316588,Mujer
29973,RegionB,Ligero,27.34615688,Hombre
29974,RegionB,Pesado,40.83405674,Mujer
29975,RegionB,Pesado,51.71524229,Mujer
29976,RegionA,Pesado,36.19173195,Hombre
29977,RegionC,Ligero,17.75468724,Hombre
29978,RegionB,Ligero,43.03822752,Hombre
29979,RegionB,Ligero,14.50381512,Mujer
29980,RegionC,Ligero,21.49250543,Hombre
29981,RegionA,Ligero,23.74337999,Hombre
29982,RegionB,Ligero,29.54613227,Mujer
29983,RegionA,Ligero,46.7008386,Hombre
29984,RegionA,Ligero,52.15786254,Hombre
29985,RegionC,Pesado,40.38201444,Hombre
29986,RegionC,Pesado,23.50448232,Mujer
29987,RegionB,Ligero,38.4112234,Hombre
29988,RegionC,Ligero,45.99545221,Mujer
29989,RegionC,Pesado,23.76433161,Hombre
29990,RegionC,Ligero,24.63480578,Hombre
29991,RegionA,Ligero,47.17589704,Mujer
29992,RegionC,Ligero,27.10654234,Hombre
29993,RegionB,Ligero,46.31911053,Hombre
29994,RegionC,Pesado,25.05163326,Mujer
29995,RegionA,Ligero,39.45306468,Hombre
29996,RegionC,Ligero,41.6024149,Mujer
29997,RegionA,Ligero,47.78203188,Mujer
29998,RegionC,Ligero,39.47350018,Mujer
29999,RegionB,Pesado,39.83482102,Mujer
30000,RegionC,Ligero,16.93376011,Hombre
30001,RegionB,Ligero,17.67817464,Hombre
30002,RegionA,Ligero,26.80076786,Hombre
30003,RegionB,Ligero,15.2511149,Mujer
30004,RegionA,Ligero,52.73227585,Hombre
30005,RegionB,Pesado,46.02210296,Hombre
30006,RegionA,Ligero,24.74975078,Hombre
30007,RegionB,Ligero,34.13536641,Hombre
30008,RegionB,Ligero,47.8805416,Hombre
30009,RegionB,Ligero,26.63345301,Hombre
30010,RegionB,Ligero,40.30614575,Hombre
30011,RegionA,Ligero,57.16945439,Mujer
30012,RegionB,Ligero,53.86262843,Hombre
30013,RegionA,Pesado,13.2244447,Mujer
30014,RegionA,Ligero,58.93112518,Hombre
30015,RegionC,Ligero,39.72324872,Mujer
30016,RegionC,Ligero,32.75112976,Hombre
30017,RegionB,Pesado,20.50844618,Mujer
30018,RegionA,Pesado,53.47975476,Mujer
30019,RegionB,Pesado,55.0000994,Hombre
30020,RegionA,Ligero,51.93813815,Mujer
30021,RegionC,Ligero,41.88819542,Hombre
30022,RegionA,Ligero,40.66564108,Hombre
30023,RegionB,Ligero,51.66472072,Hombre
30024,RegionB,Pesado,37.31823664,Hombre
30025,RegionC,Ligero,42.62879321,Hombre
30026,RegionA,Ligero,52.32290774,Hombre
30027,RegionA,Ligero,42.17888523,Mujer
30028,RegionA,Ligero,43.60656015,Mujer
30029,RegionB,Ligero,43.22749637,Hombre
30030,RegionA,Pesado,25.05611616,Mujer
30031,RegionC,Ligero,37.70849239,Mujer
30032,RegionA,Ligero,21.47016216,Hombre
30033,RegionB,Ligero,50.5233351,Mujer
30034,RegionC,Ligero,29.23180422,Hombre
30035,RegionA,Ligero,29.05986507,Hombre
30036,RegionB,Pesado,18.64587694,Hombre
30037,RegionA,Ligero,33.51833386,Mujer
30038,RegionC,Ligero,27.94217791,Mujer
30039,RegionB,Ligero,27.12380877,Mujer
30040,RegionA,Ligero,45.60149382,Hombre
30041,RegionA,Pesado,49.69943102,Mujer
30042,RegionB,Ligero,30.36421244,Mujer
30043,RegionA,Ligero,29.07857147,Hombre
30044,RegionA,Ligero,28.53557656,Mujer
30045,RegionC,Ligero,53.99350414,Hombre
30046,RegionC,Ligero,56.35481651,Mujer
30047,RegionC,Pesado,44.41936458,Mujer
30048,RegionC,Pesado,30.79448125,Mujer
30049,RegionA,Pesado,45.59048388,Mujer
30050,RegionC,Ligero,40.45120673,Mujer
30051,RegionB,Ligero,39.36224306,Mujer
30052,RegionC,Ligero,50.63462024,Hombre
30053,RegionA,Ligero,46.12091084,Hombre
30054,RegionB,Ligero,25.84199018,Hombre
30055,RegionB,Pesado,47.23875883,Mujer
30056,RegionA,Ligero,49.54712433,Hombre
30057,RegionA,Ligero,33.98791716,Hombre
30058,RegionB,Pesado,32.17942604,Mujer
30059,RegionA,Ligero,39.04065919,Hombre
30060,RegionC,Ligero,47.17081564,Mujer
30061,RegionB,Ligero,24.43278125,Hombre
30062,RegionC,Pesado,30.7790688,Mujer
30063,RegionA,Pesado,44.82231694,Mujer
30064,RegionB,Pesado,19.23903384,Mujer
30065,RegionA,Ligero,24.70014846,Hombre
30066,RegionB,Ligero,39.13492575,Mujer
30067,RegionB,Ligero,44.22545616,Mujer
30068,RegionA,Ligero,32.87422509,Hombre
30069,RegionC,Ligero,34.90467098,Mujer
30070,RegionC,Ligero,33.17060498,Hombre
30071,RegionA,Pesado,68.53137867,Mujer
30072,RegionA,Ligero,42.47569497,Mujer
30073,RegionB,Ligero,49.20605847,Hombre
30074,RegionB,Ligero,32.04595979,Mujer
30075,RegionC,Ligero,51.74748147,Hombre
30076,RegionC,Ligero,44.41652271,Mujer
30077,RegionC,Ligero,49.68038832,Hombre
30078,RegionB,Ligero,45.31313843,Mujer
30079,RegionA,Pesado,41.52157577,Mujer
30080,RegionB,Ligero,20.6746537,Hombre
30081,RegionB,Ligero,52.76198337,Mujer
30082,RegionB,Ligero,33.94676173,Mujer
30083,RegionB,Ligero,38.8740182,Hombre
30084,RegionB,Ligero,53.1259647,Mujer
30085,RegionC,Ligero,33.19185224,Hombre
30086,RegionC,Pesado,29.23018369,Mujer
30087,RegionA,Ligero,18.36599365,Mujer
30088,RegionC,Pesado,55.22570204,Mujer
30089,RegionB,Ligero,46.9481787,Hombre
30090,RegionB,Ligero,13.83167691,Hombre
30091,RegionA,Pesado,43.16439261,Mujer
30092,RegionB,Pesado,41.71373162,Mujer
30093,RegionC,Ligero,12.25179943,Hombre
30094,RegionA,Ligero,43.88772472,Mujer
30095,RegionC,Ligero,49.65866466,Hombre
30096,RegionB,Pesado,46.86095972,Hombre
30097,RegionC,Pesado,15.24047991,Mujer
30098,RegionC,Ligero,42.38931426,Mujer
30099,RegionC,Ligero,20.32733241,Mujer
30100,RegionB,Ligero,48.86489356,Mujer
30101,RegionB,Ligero,40.25144711,Hombre
30102,RegionA,Ligero,14.49300966,Mujer
30103,RegionA,Pesado,15.70362792,Mujer
30104,RegionB,Ligero,33.17110803,Mujer
30105,RegionA,Ligero,56.09004328,Hombre
30106,RegionA,Ligero,56.58759066,Mujer
30107,RegionA,Ligero,29.94135602,Mujer
30108,RegionC,Pesado,58.70937799,Mujer
30109,RegionB,Ligero,54.88044075,Hombre
30110,RegionA,Ligero,24.85102322,Mujer
30111,RegionB,Ligero,35.57636963,Mujer
30112,RegionC,Ligero,48.17533472,Mujer
30113,RegionA,Pesado,55.3278358,Hombre
30114,RegionC,Ligero,21.99111841,Mujer
30115,RegionB,Pesado,32.20182473,Hombre
30116,RegionC,Ligero,30.56006053,Mujer
30117,RegionA,Ligero,40.3988743,Mujer
30118,RegionA,Pesado,48.92043777,Hombre
30119,RegionC,Ligero,38.34099132,Mujer
30120,RegionA,Ligero,49.48699674,Hombre
30121,RegionA,Pesado,36.54760022,Hombre
30122,RegionC,Pesado,40.93612823,Mujer
30123,RegionB,Ligero,54.83060947,Hombre
30124,RegionB,Ligero,31.26090558,Mujer
30125,RegionC,Pesado,35.0486572,Mujer
30126,RegionB,Ligero,27.94549235,Mujer
